time_less_than,mem_less_than,y_memAvg(MB),y_time(sec),y_sol(keuro),y_nTraces,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time,#constraints,#variables
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,20.818885088,0.2287585735321045,6596,753
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,20.818885088,0.2497820854187012,6596,753
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,20.818885088,0.24437403678894046,6596,753
no,83,82.84299999999999,5.748875,459.0774999999995,1,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,20.818885088,0.23325347900390625,6596,753
no,83,82.84299999999999,5.748874999999981,405.565,1,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,20.818885088,0.24221014976501465,6596,753
no,83,82.84299999999999,5.748874999999981,427.9463636363636,1,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,20.818885088,0.23918843269348145,6596,753
no,83,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,20.818885088,0.14486169815063474,6596,753
no,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,20.818885088,0.13411784172058105,6596,753
no,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,20.818885088,0.13603496551513672,6596,753
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,20.818885088,0.2494621276855469,6596,753
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,20.818885088,0.25804615020751953,6596,753
no,83,82.84299999999999,5.748874999999981,382.77560975609765,1,266.50625,273.89533615830493,315.028125,164.5875588295919,20.818885088,0.25373005867004395,6596,753
no,87,86.9315,48.68774999999999,321.4234513274337,71.00000000000001,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,20.818885088,0.2776508331298828,6596,753
no,87,84.17166666666667,13.078076923076924,293.7309677419355,13.000000000000002,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,20.818885088,0.27495694160461426,6596,753
no,87,86.17620253164557,23.265063291139235,310.11181818181814,29.999999999999996,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,20.818885088,0.318483829498291,6596,753
no,87,84.17166666666667,13.078076923076924,364.87536290322583,12.999999999999998,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,20.818885088,0.2512686252593994,6596,753
no,87,85.33525,20.2715,323.39363636363635,25.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,20.818885088,0.2687761783599853,6596,753
no,87,83.95182926829268,11.849756097560975,310.74722222222215,11.000000000000002,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,20.818885088,0.2639024257659912,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,20.818885088,0.13495850563049314,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,20.818885088,0.13714361190795898,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,20.818885088,0.13764691352844238,6596,753
no,87,84.17166666666667,13.078076923076924,364.87536290322583,13.000000000000002,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,20.818885088,0.2556030750274658,6596,753
no,87,83.95182926829268,11.849756097560975,316.2832352941176,11.000000000000002,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,20.818885088,0.2619037628173828,6596,753
no,87,83.95182926829268,11.849756097560975,308.63125,11.000000000000002,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,20.818885088,0.2650139331817627,6596,753
no,87,86.9315,48.68774999999999,321.4234513274337,71.00000000000001,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,20.818885088,0.26396656036376953,6596,753
no,87,84.17166666666667,13.078076923076924,293.7309677419355,13.000000000000002,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,20.818885088,0.2754940986633301,6596,753
no,87,86.17620253164557,23.265063291139235,310.11181818181814,29.999999999999996,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,20.818885088,0.2791192531585693,6596,753
no,87,83.50958904109591,9.451095890410958,402.2245,7.000000000000001,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,20.818885088,0.26103758811950684,6596,753
no,87,83.95182926829268,11.849756097560975,338.61333333333334,11.000000000000002,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,20.818885088,0.27774524688720703,6596,753
no,87,86.35628205128204,24.034102564102568,332.74013513513523,31.00000000000001,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,20.818885088,0.24715447425842285,6596,753
no,87,84.0565671641791,12.477014925373151,334.0568421052632,11.999999999999973,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,20.818885088,0.2676796913146973,6596,753
no,87,84.17166666666667,13.078076923076924,310.11181818181814,13.000000000000002,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,20.818885088,0.27074432373046875,6596,753
no,87,86.17620253164557,23.265063291139235,321.4871199999999,30.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,20.818885088,0.2566244602203369,6596,753
no,87,86.35628205128204,24.034102564102568,408.5374137931034,31.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,20.818885088,0.2563626766204834,6596,753
no,87,83.95182926829268,11.849756097560975,338.61333333333334,11.000000000000002,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,20.818885088,0.2689793109893799,6596,753
no,87,86.35628205128204,24.034102564102568,332.74013513513523,31.00000000000001,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,20.818885088,0.2529971599578857,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,20.818885088,0.13210201263427734,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,20.818885088,0.1293013095855713,6596,753
no,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,20.818885088,0.1369786262512207,6596,753
no,87,83.95182926829268,11.849756097560975,334.0568421052632,11.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,20.818885088,0.2609071731567383,6596,753
no,87,83.95182926829268,11.849756097560975,321.4871199999999,11.000000000000002,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,20.818885088,0.2642741203308105,6596,753
no,87,83.95182926829268,11.849756097560975,321.4871199999999,11.000000000000002,266.50625,273.89533615830493,315.028125,164.5875588295919,20.818885088,0.2681565284729004,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,20.818885088,0.17184710502624512,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,20.818885088,0.17903423309326172,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,20.818885088,0.17574024200439453,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,20.818885088,0.1626746654510498,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,20.818885088,0.17547082901000974,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,20.818885088,0.16570520401000974,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,20.818885088,0.1316068172454834,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,20.818885088,0.13775110244750974,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,20.818885088,0.1378171443939209,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,20.818885088,0.15903425216674805,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,20.818885088,0.1702587604522705,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,20.818885088,0.17154431343078613,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,20.818885088,0.17517471313476562,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,20.818885088,0.180574893951416,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,20.818885088,0.1830911636352539,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,20.818885088,0.1583263874053955,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,20.818885088,0.16222524642944336,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,20.818885088,0.1581737995147705,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,20.818885088,0.1692049503326416,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,20.818885088,0.18036556243896484,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,20.818885088,0.1826035976409912,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,20.818885088,0.16647553443908691,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,20.818885088,0.17223286628723145,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,20.818885088,0.15570664405822754,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,20.818885088,0.13240718841552734,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,20.818885088,0.13295388221740725,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,20.818885088,0.13321566581726074,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,20.818885088,0.17010235786437988,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,20.818885088,0.18116164207458496,6596,753
5,no,no_sol,no_sol,no_sol,no_sol,266.50625,273.89533615830493,315.028125,164.5875588295919,20.818885088,0.17749810218811035,6596,753
5,83,no_sol,no_sol,no_sol,no_sol,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,20.818885088,0.1753387451171875,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,20.818885088,0.18253350257873532,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,20.818885088,0.17838573455810547,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,20.818885088,0.15966200828552246,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,20.818885088,0.15993070602416992,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,20.818885088,0.15668010711669922,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,20.818885088,0.13163185119628906,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,20.818885088,0.12666964530944824,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,20.818885088,0.1258697509765625,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,20.818885088,0.15268969535827634,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,20.818885088,0.16838359832763672,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,20.818885088,0.1670985221862793,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,20.818885088,0.1723651885986328,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,20.818885088,0.18033218383789065,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,20.818885088,0.18345165252685547,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,20.818885088,0.1644916534423828,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,20.818885088,0.1748216152191162,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,20.818885088,0.16199684143066406,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,20.818885088,0.1763916015625,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,20.818885088,0.17849063873291016,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,20.818885088,0.182344913482666,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,20.818885088,0.15924692153930664,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,20.818885088,0.16195988655090332,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,20.818885088,0.15791034698486328,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,20.818885088,0.1307086944580078,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,20.818885088,0.13222837448120114,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,20.818885088,0.12881708145141602,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,20.818885088,0.16643071174621582,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,20.818885088,0.17905569076538086,6597,753
5,83,no_sol,no_sol,no_sol,no_sol,266.50625,273.89533615830493,315.028125,164.5875588295919,20.818885088,0.17652630805969238,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,20.818885088,0.16881155967712402,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,20.818885088,0.1838386058807373,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,20.818885088,0.1833808422088623,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,20.818885088,0.16386103630065918,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,20.818885088,0.17433571815490725,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,20.818885088,0.17535686492919922,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,20.818885088,0.1394195556640625,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,20.818885088,0.14036870002746582,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,20.818885088,0.13930702209472656,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,20.818885088,0.16228866577148438,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,20.818885088,0.17734885215759275,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,20.818885088,0.17758631706237793,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,20.818885088,0.18093562126159668,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,20.818885088,0.1851804256439209,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,20.818885088,0.18317246437072754,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,20.818885088,0.15610051155090332,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,20.818885088,0.16455936431884766,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,20.818885088,0.16364121437072754,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,20.818885088,0.1720445156097412,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,20.818885088,0.17087244987487793,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,20.818885088,0.1734449863433838,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,20.818885088,0.15434694290161133,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,20.818885088,0.15754985809326172,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,20.818885088,0.16462421417236328,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,20.818885088,0.13373708724975586,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,20.818885088,0.131486177444458,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,20.818885088,0.1368112564086914,6597,753
5,87,no_sol,no_sol,no_sol,no_sol,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,20.818885088,0.17574286460876465,6597,753
