time_less_than,mem_less_than,y_memAvg(MB),y_time(sec),y_sol(keuro),y_nScenarios,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time,#constraints,#variables
no,no,333.92701298701314,206.33506493506485,260.42499999999995,100.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,80.74761486053467,0.7691936492919922,11111,1181
no,no,333.92701298701314,206.33506493506485,256.70500000000004,100.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,80.74761486053467,0.7465448379516602,11111,1181
no,no,333.92701298701314,206.33506493506485,267.0083333333333,100.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,80.74761486053467,0.7431800365447998,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,80.74761486053467,0.7029099464416504,11111,1181
no,no,333.92701298701314,206.33506493506485,269.395,100.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,80.74761486053467,0.6977558135986328,11111,1181
no,no,333.92701298701314,206.33506493506485,280.60909090909087,100.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,80.74761486053467,0.6623885631561279,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,80.74761486053467,0.39625668525695795,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,80.74761486053467,0.4147226810455322,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,80.74761486053467,0.4126138687133789,11111,1181
no,no,333.92701298701314,206.33506493506485,269.395,100.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,80.74761486053467,0.7415421009063721,11111,1181
no,no,333.92701298701314,206.33506493506485,269.97217391304343,100.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,80.74761486053467,0.7512235641479492,11111,1181
no,no,333.92701298701314,206.33506493506485,279.58942857142847,100.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,80.74761486053467,0.7491157054901123,11111,1181
no,no,333.92701298701314,206.33506493506485,260.42499999999995,100.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,80.74761486053467,0.7972493171691895,11111,1181
no,no,333.92701298701314,206.33506493506485,256.70500000000004,100.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,80.74761486053467,0.8096644878387451,11111,1181
no,no,333.92701298701314,206.33506493506485,267.0083333333333,100.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,80.74761486053467,0.7536725997924805,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,80.74761486053467,0.6949310302734375,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,80.74761486053467,0.6940047740936279,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,80.74761486053467,0.6696305274963379,11111,1181
no,no,333.92701298701314,206.33506493506485,264.4325,100.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,80.74761486053467,0.7028560638427734,11111,1181
no,no,333.92701298701314,206.33506493506485,259.695,100.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,80.74761486053467,0.7595093250274658,11111,1181
no,no,333.92701298701314,206.33506493506485,267.0083333333333,100.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,80.74761486053467,0.7369747161865234,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,80.74761486053467,0.7141191959381104,11111,1181
no,no,333.92701298701314,206.33506493506485,275.6290476190476,100.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,80.74761486053467,0.6959962844848633,11111,1181
no,no,333.92701298701314,206.33506493506485,281.30499999999995,100.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,80.74761486053467,0.6890149116516113,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,80.74761486053467,0.38541817665100103,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,80.74761486053467,0.4010913372039795,11111,1181
no,no,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,80.74761486053467,0.4039273262023926,11111,1181
no,no,333.92701298701314,206.33506493506485,264.4325,100.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,80.74761486053467,0.7238597869873047,11111,1181
no,no,333.92701298701314,206.33506493506485,259.695,100.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,80.74761486053467,0.742476224899292,11111,1181
no,no,333.92701298701314,206.33506493506485,277.3670967741935,100.0,266.50625,273.89533615830493,315.028125,164.5875588295919,80.74761486053467,0.6628572940826416,11111,1181
no,83,78.08094594594594,5.554054054054053,352.61352941176466,4.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,80.74761486053467,0.7342848777770996,11112,1181
no,83,78.08094594594594,5.554054054054053,349.2100000000001,4.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,80.74761486053467,0.7395675182342529,11112,1181
no,83,78.08094594594594,5.554054054054053,357.2053125,4.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,80.74761486053467,0.7230069637298584,11112,1181
no,83,78.08094594594594,5.554054054054053,363.750625,4.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,80.74761486053467,0.6601114273071289,11112,1181
no,83,78.08094594594594,5.554054054054053,360.28222222222223,4.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,80.74761486053467,0.6621365547180176,11112,1181
no,83,78.08094594594594,5.554054054054053,372.26780487804876,4.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,80.74761486053467,0.6372799873352051,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,80.74761486053467,0.39957642555236816,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,80.74761486053467,0.403587818145752,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,80.74761486053467,0.4026165008544922,11112,1181
no,83,78.08094594594594,5.554054054054053,360.511304347826,4.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,80.74761486053467,0.677987813949585,11112,1181
no,83,78.08094594594594,5.554054054054053,357.2220000000001,4.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,80.74761486053467,0.673614501953125,11112,1181
no,83,78.08094594594594,5.554054054054053,366.588,4.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,80.74761486053467,0.6921613216400146,11112,1181
no,83,78.08094594594594,5.554054054054053,352.61352941176466,4.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,80.74761486053467,0.7444920539855957,11112,1181
no,83,78.08094594594594,5.554054054054053,349.2100000000001,4.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,80.74761486053467,0.7569918632507324,11112,1181
no,83,78.08094594594594,5.554054054054053,357.2053125,4.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,80.74761486053467,0.718968391418457,11112,1181
no,83,78.08094594594594,5.554054054054053,366.38376811594213,4.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,80.74761486053467,0.6744289398193359,11112,1181
no,83,78.08094594594594,5.554054054054053,366.38376811594213,4.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,80.74761486053467,0.6526076793670654,11112,1181
no,83,78.08094594594594,5.554054054054053,366.38376811594213,4.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,80.74761486053467,0.6271786689758301,11112,1181
no,83,78.08094594594594,5.554054054054053,357.2053125,4.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,80.74761486053467,0.7035102844238281,11112,1181
no,83,78.08094594594594,5.554054054054053,353.06699999999995,4.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,80.74761486053467,0.7464752197265625,11112,1181
no,83,78.08094594594594,5.554054054054053,360.19705882352935,4.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,80.74761486053467,0.7017452716827393,11112,1181
no,83,78.08094594594594,5.554054054054053,366.38376811594213,4.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,80.74761486053467,0.6634457111358643,11112,1181
no,83,78.08094594594594,5.554054054054053,366.38376811594213,4.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,80.74761486053467,0.7039971351623535,11112,1181
no,83,78.08094594594594,5.554054054054053,373.28545454545446,4.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,80.74761486053467,0.7624030113220215,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,80.74761486053467,0.453913688659668,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,80.74761486053467,0.48726010322570795,11112,1181
no,83,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,80.74761486053467,0.4683246612548828,11112,1181
no,83,78.08094594594594,5.554054054054053,357.2053125,4.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,80.74761486053467,0.7432253360748291,11112,1181
no,83,78.08094594594594,5.554054054054053,353.06699999999995,4.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,80.74761486053467,1.0046718120574951,11112,1181
no,83,78.08094594594594,5.554054054054053,360.19705882352935,4.0,266.50625,273.89533615830493,315.028125,164.5875588295919,80.74761486053467,0.9022488594055176,11112,1181
no,87,83.82397590361445,7.03975903614458,352.61352941176466,5.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,80.74761486053467,0.7940578460693359,11112,1181
no,87,83.82397590361445,7.03975903614458,349.2100000000001,5.0,262.66770833333334,270.722787757911,310.02500029479165,159.83073876147768,80.74761486053467,0.8311767578125,11112,1181
no,87,83.82397590361445,7.03975903614458,357.2053125,5.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,80.74761486053467,0.8092195987701416,11112,1181
no,87,83.82397590361445,7.03975903614458,363.750625,5.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,80.74761486053467,0.7659039497375488,11112,1181
no,87,83.82397590361445,7.03975903614458,360.28222222222223,5.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,80.74761486053467,0.7709710597991943,11112,1181
no,87,83.82397590361445,7.03975903614458,372.26780487804876,5.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,80.74761486053467,0.7631595134735107,11112,1181
no,87,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,80.74761486053467,0.4646499156951904,11112,1181
no,87,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,80.74761486053467,0.44330573081970215,11112,1181
no,87,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,80.74761486053467,0.4175229072570801,11112,1181
no,87,83.82397590361445,7.03975903614458,360.511304347826,5.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,80.74761486053467,0.7051835060119629,11112,1181
no,87,83.82397590361445,7.03975903614458,357.2220000000001,5.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,80.74761486053467,0.6746180057525635,11112,1181
no,87,83.82397590361445,7.03975903614458,366.588,5.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,80.74761486053467,0.7057471275329591,11112,1181
no,87,83.82397590361445,7.03975903614458,352.61352941176466,5.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,80.74761486053467,0.7732777595520021,11112,1181
no,87,83.82397590361445,7.03975903614458,349.2100000000001,5.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,80.74761486053467,1.0640203952789309,11112,1181
no,87,83.82397590361445,7.03975903614458,357.2053125,5.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,80.74761486053467,0.7547054290771484,11112,1181
no,87,83.82397590361445,7.03975903614458,366.38376811594213,5.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,80.74761486053467,0.6889083385467529,11112,1181
no,87,83.82397590361445,7.03975903614458,366.38376811594213,5.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,80.74761486053467,0.6972954273223877,11112,1181
no,87,83.82397590361445,7.03975903614458,366.38376811594213,5.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,80.74761486053467,0.6761658191680908,11112,1181
no,87,83.82397590361445,7.03975903614458,357.2053125,5.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,80.74761486053467,0.6831343173980713,11112,1181
no,87,83.82397590361445,7.03975903614458,353.06699999999995,5.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,80.74761486053467,0.7259197235107422,11112,1181
no,87,83.82397590361445,7.03975903614458,360.19705882352935,5.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,80.74761486053467,0.7043049335479736,11112,1181
no,87,83.82397590361445,7.03975903614458,366.38376811594213,5.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,80.74761486053467,0.6567587852478027,11112,1181
no,87,83.82397590361445,7.03975903614458,366.38376811594213,5.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,80.74761486053467,0.6435317993164062,11112,1181
no,87,83.82397590361445,7.03975903614458,373.28545454545446,5.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,80.74761486053467,0.678185224533081,11112,1181
no,87,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,80.74761486053467,0.4067635536193848,11112,1181
no,87,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,80.74761486053467,0.3818364143371582,11112,1181
