time_less_than,b_ANTICIPATE,b_CONTINGENCY,y_ANTICIPATE_memAvg(MB),y_ANTICIPATE_time(sec),y_ANTICIPATE_sol(keuro),y_CONTINGENCY_memAvg(MB),y_CONTINGENCY_time(sec),y_CONTINGENCY_sol(keuro),y_nTraces,y_nScenarios,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time,#constraints,#variables,ANTICIPATE_n_cores,CONTINGENCY_n_cores,y_ANTICIPATE_par_time,y_CONTINGENCY_par_time
no,1.0,0,333.927012987013,206.3350649350649,275.4928125,88.9446753246753,65.04909090909092,311.61,100.0,100.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,1.280773401260376,16413,1814,1.0,1.0,206.3350649350649,65.04909090909092
no,1.0,0,333.927012987013,206.3350649350649,284.53090909090906,88.9446753246753,65.04909090909092,316.64,100.0,100.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,1.2218093872070312,16413,1814,1.0,1.0,206.3350649350649,65.04909090909092
no,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.4100923538208008,16413,1814,no_sol,no_sol,no_sol,no_sol
no,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0119946002960205,16413,1814,no_sol,no_sol,no_sol,no_sol
no,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.011584997177124,16413,1814,no_sol,no_sol,no_sol,no_sol
no,1.0,0,333.927012987013,206.3350649350649,263.34666666666664,88.9446753246753,65.04909090909092,313.0557142857143,100.0,100.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,1.5864810943603516,16413,1814,1.0,1.0,206.3350649350649,65.04909090909092
no,1.0,0,333.927012987013,206.3350649350649,259.695,88.9446753246753,65.04909090909092,318.55611111111114,100.0,100.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,1.2813758850097656,16413,1814,1.0,1.0,206.3350649350649,65.04909090909092
no,1.0,0,333.927012987013,206.3350649350649,272.19,88.9446753246753,65.04909090909092,318.55611111111114,100.0,100.0,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,1.221935510635376,16413,1814,1.0,1.0,206.3350649350649,65.04909090909092
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,0.8651940822601318,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,0.0120027065277099,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,0.010850191116333,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,0.0120022296905517,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,0.0120027065277099,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,0.0120034217834472,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.0122342109680175,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,0.0111794471740722,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,0.0124268531799316,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,0.0120036602020263,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,0.0120031833648681,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,28422.463067770004,0.0120027065277099,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,28422.463067770004,0.0120024681091308,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,28422.463067770004,0.0120022296905517,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,28422.463067770004,0.0120019912719726,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,28422.463067770004,0.0120027065277099,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,28422.463067770004,0.0124974250793457,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,28422.463067770004,0.0119943618774414,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,28422.463067770004,0.0120022296905517,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,28422.463067770004,0.0120022296905517,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,28422.463067770004,0.0116651058197021,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,28422.463067770004,0.0120034217834472,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,0.0120017528533935,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,0.0119948387145996,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.012002944946289,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0120038986206054,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.0120038986206054,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,0.013002872467041,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,0.0117115974426269,16417,1814,no_sol,no_sol,no_sol,no_sol
1,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,0.0120031833648681,16417,1814,no_sol,no_sol,no_sol,no_sol
2,1.0,0,65.97842105263156,3.089473684210526,355.1133333333333,82.84300000000007,5.748874999999998,370.7915384615384,1.0,2.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.620655536651611,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,349.31999999999994,82.84300000000007,5.748874999999998,379.981,1.0,2.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.2502870559692385,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,357.06322580645167,82.84300000000007,5.748874999999998,350.96909090909094,1.0,2.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.1872692108154297,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,364.36510638297887,82.84300000000007,5.748874999999998,437.28,1.0,2.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.1997880935668943,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,360.4941176470588,82.84300000000007,5.748874999999998,383.23947368421057,1.0,2.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.1952338218688965,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,371.58240000000006,82.84300000000007,5.748874999999998,399.9646153846154,1.0,2.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.2628307342529297,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.39581298828125,16417,1814,no_sol,no_sol,no_sol,no_sol
2,1.0,0,65.97842105263156,3.089473684210526,403.64,82.84300000000007,5.748874999999998,595.0,1.0,2.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.4756746292114258,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,403.64,82.84300000000007,5.748874999999998,595.0,1.0,2.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.1678106784820557,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,360.2296428571429,82.84300000000007,5.748874999999998,373.5427118644069,1.0,2.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.2789342403411863,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,356.4583333333333,82.84300000000007,5.748874999999998,383.23947368421057,1.0,2.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,1.200561285018921,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,364.36510638297887,82.84300000000007,5.748874999999998,383.23947368421057,1.0,2.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,28422.463067770004,1.1872680187225342,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,355.1133333333333,82.84300000000007,5.748874999999998,370.7915384615384,1.0,2.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,28422.463067770004,1.2112877368927002,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,349.31999999999994,82.84300000000007,5.748874999999998,379.981,1.0,2.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,28422.463067770004,1.1872680187225342,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,357.06322580645167,82.84300000000007,5.748874999999998,350.96909090909094,1.0,2.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,28422.463067770004,1.2052791118621826,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,368.4203225806452,82.84300000000007,5.748874999999998,511.26,1.0,2.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,28422.463067770004,1.1906969547271729,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,371.58240000000006,82.84300000000007,5.748874999999998,399.9646153846154,1.0,2.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,28422.463067770004,1.0662152767181396,16417,1814,4.0,16.0,1.797241902834006,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,364.812962962963,82.84300000000007,5.748874999999998,463.59,1.0,2.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,28422.463067770004,1.2002708911895752,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,357.06322580645167,82.84300000000007,5.748874999999998,383.23947368421057,1.0,2.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,28422.463067770004,1.119251728057861,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,354.6875,82.84300000000007,5.748874999999998,379.981,1.0,2.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,28422.463067770004,1.0982387065887451,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,361.5083333333334,82.84300000000007,5.748874999999998,350.96909090909094,1.0,2.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,28422.463067770004,1.1002469062805176,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,368.4203225806452,82.84300000000007,5.748874999999998,466.26,1.0,2.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,28422.463067770004,1.217275857925415,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,364.812962962963,82.84300000000007,5.748874999999998,399.9646153846154,1.0,2.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,1.1956787109375,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210525,381.77833333333336,82.84300000000007,5.748874999999998,363.21240000000006,1.0,2.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,1.217695951461792,16417,1814,4.0,16.0,1.7972419018340091,1.8544758064516125
2,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.4173438549041748,16417,1814,no_sol,no_sol,no_sol,no_sol
2,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0130019187927246,16417,1814,no_sol,no_sol,no_sol,no_sol
2,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.0120584964752197,16417,1814,no_sol,no_sol,no_sol,no_sol
2,1.0,0,65.97842105263156,3.089473684210526,357.06322580645167,82.84300000000007,5.748874999999998,383.23947368421057,1.0,2.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,1.5656466484069824,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,65.97842105263156,3.089473684210526,354.6875,82.84300000000007,5.748874999999998,350.96909090909094,1.0,2.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,1.035236120223999,16417,1814,4.0,16.0,1.7972419028340076,1.8544758064516125
2,1.0,0,60.11750000000001,1.9087499999999409,368.366,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,1.034719705581665,16417,1814,1.0,32.0,1.9087499999999409,1.4816688144329857
3,1.0,0,65.97842105263156,3.089473684210526,355.1133333333333,82.84300000000007,5.748874999999984,370.7915384615384,1.0,2.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.1972641944885254,16417,1814,2.0,8.0,2.2884990253411326,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,349.31999999999994,82.84300000000007,5.748874999999984,379.981,1.0,2.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.2297799587249756,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,357.06322580645167,82.84300000000007,5.748874999999984,350.96909090909094,1.0,2.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.2301554679870603,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,364.36510638297887,82.84300000000007,5.748874999999984,437.28,1.0,2.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.2727153301239014,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,360.4941176470588,82.84300000000007,5.748874999999984,383.23947368421057,1.0,2.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.2177653312683103,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,371.58240000000006,82.84300000000007,5.748874999999984,399.9646153846154,1.0,2.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.1926276683807373,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.3960812091827392,16417,1814,no_sol,no_sol,no_sol,no_sol
3,1.0,0,72.07368421052631,4.321052631578946,400.1563636363634,82.84300000000007,5.748874999999984,595.0,1.0,3.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.4791066646575928,16417,1814,4.0,8.0,2.51368927125506,2.346479591836728
3,1.0,0,72.07368421052631,4.321052631578946,400.1563636363634,82.84300000000007,5.748874999999984,595.0,1.0,3.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.211998701095581,16417,1814,4.0,8.0,2.51368927125506,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,360.2296428571429,82.84300000000007,5.748874999999984,373.5427118644069,1.0,2.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.201118230819702,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
3,1.0,0,65.97842105263156,3.089473684210526,356.4583333333333,82.84300000000007,5.748874999999984,383.23947368421057,1.0,2.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,1.2178735733032229,16417,1814,2.0,8.0,2.2884990253411304,2.346479591836728
