time_less_than,b_ANTICIPATE,b_CONTINGENCY,y_ANTICIPATE_memAvg(MB),y_ANTICIPATE_time(sec),y_ANTICIPATE_sol(keuro),y_CONTINGENCY_memAvg(MB),y_CONTINGENCY_time(sec),y_CONTINGENCY_sol(keuro),y_nTraces,y_nScenarios,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time,#constraints,#variables,ANTICIPATE_n_cores,CONTINGENCY_n_cores,y_ANTICIPATE_par_time,y_CONTINGENCY_par_time
3,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.16175675675676,7.583378378378379,334.5249999999999,4.0,1.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.1942877769470217,16417,1814,1.0,12.0,1.9087499999999409,2.6987111666826973
3,0,1.0,60.11750000000001,1.9087499999999409,360.44,83.27843373493981,8.205421686746991,347.0135185185188,5.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.263019323348999,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,369.57,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.1942098140716553,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.06407894736847,7.121710526315791,397.8013043478261,3.0,1.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.2513084411621094,16417,1814,1.0,8.0,1.9087499999999409,2.9068206229860367
3,0,1.0,60.11750000000001,1.9087499999999409,372.385,83.27843373493981,8.205421686746991,331.6748484848485,5.0,1.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.1911191940307615,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,383.36,83.27843373493981,8.205421686746991,348.9169411764707,5.0,1.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.2362821102142334,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.4020910263061523,16417,1814,no_sol,no_sol,no_sol,no_sol
3,0,1.0,60.11750000000001,1.9087499999999409,413.0,83.60563218390806,10.018850574712644,556.17,8.0,1.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.624955177307129,16417,1814,1.0,32.0,1.9087499999999409,2.582177983173362
3,0,1.0,60.11750000000001,1.9087499999999409,413.0,83.60563218390806,10.018850574712644,556.17,8.0,1.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.3619227409362793,16417,1814,1.0,32.0,1.9087499999999409,2.582177983173362
3,0,1.0,60.11750000000001,1.9087499999999409,371.95,82.84300000000007,5.748874999999984,373.5427118644069,1.0,1.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.260028600692749,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,0,1.0,60.11750000000001,1.9087499999999409,368.15,83.27843373493981,8.205421686746991,331.6748484848485,5.0,1.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,1.227367639541626,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.27843373493981,8.205421686746991,331.6748484848485,5.0,1.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,28422.463067770004,1.210275173187256,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.16175675675676,7.583378378378379,334.5249999999999,4.0,1.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,28422.463067770004,1.2306687831878662,16417,1814,1.0,12.0,1.9087499999999409,2.6987111666826973
3,0,1.0,60.11750000000001,1.9087499999999409,360.47,83.16175675675676,7.583378378378379,347.0135185185188,4.0,1.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,28422.463067770004,1.2112741470336914,16417,1814,1.0,12.0,1.9087499999999409,2.6987111666826973
3,0,1.0,60.11750000000001,1.9087499999999409,369.57,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,28422.463067770004,1.2243702411651611,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.16175675675676,7.583378378378379,425.23,4.0,1.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,28422.463067770004,1.290285587310791,16417,1814,1.0,12.0,1.9087499999999409,2.6987111666826973
3,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.16175675675676,7.583378378378379,331.6748484848485,4.0,1.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,28422.463067770004,1.199275016784668,16417,1814,1.0,12.0,1.9087499999999409,2.6987111666826973
3,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,82.93710526315787,6.398684210526315,415.79875,2.0,1.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,28422.463067770004,1.2029650211334229,16417,1814,1.0,8.0,1.9087499999999409,2.6117078410311487
3,0,1.0,60.11750000000001,1.9087499999999409,367.3,83.27843373493981,8.205421686746991,348.9169411764707,5.0,1.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,28422.463067770004,1.226273775100708,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,363.53,83.27843373493981,8.205421686746991,367.5633333333333,5.0,1.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,28422.463067770004,1.3763139247894287,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,369.57,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,28422.463067770004,1.213768720626831,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.38345679012345,8.837037037037033,410.0128571428571,6.0,1.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,28422.463067770004,1.2308979034423828,16417,1814,1.0,16.0,1.9087499999999409,2.850657108721624
3,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.27843373493981,8.205421686746991,348.9169411764707,5.0,1.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,1.194272756576538,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,388.4173684210526,82.84300000000007,5.748874999999984,363.21240000000006,1.0,1.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,1.2422852516174316,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.4120955467224121,16417,1814,no_sol,no_sol,no_sol,no_sol
3,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0130038261413574,16417,1814,no_sol,no_sol,no_sol,no_sol
3,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.0130026340484619,16417,1814,no_sol,no_sol,no_sol,no_sol
3,0,1.0,60.11750000000001,1.9087499999999409,368.07,83.27843373493981,8.205421686746991,348.9169411764707,5.0,1.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,1.6866419315338137,16417,1814,1.0,12.0,1.9087499999999409,2.92007889208078
3,0,1.0,60.11750000000001,1.9087499999999409,364.28,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,1.205021858215332,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
3,0,1.0,60.11750000000001,1.9087499999999409,368.366,82.84300000000007,5.748874999999984,350.96909090909094,1.0,1.0,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,1.2887403964996338,16417,1814,1.0,8.0,1.9087499999999409,2.346479591836728
5,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.82810126582281,11.249113924050633,326.2225,10.0,1.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.1952872276306152,16417,1814,1.0,8.0,1.9087499999999409,4.591475071041073
5,0,1.0,60.11750000000001,1.9087499999999409,360.44,84.26976744186044,13.67709302325581,300.76439189189176,14.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.2073378562927246,16417,1814,1.0,12.0,1.9087499999999409,4.867292890838368
5,0,1.0,60.11750000000001,1.9087499999999409,369.57,84.26976744186044,13.67709302325581,300.76439189189176,14.0,1.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.202272653579712,16417,1814,1.0,12.0,1.9087499999999409,4.867292890838368
5,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.71837499999997,10.650250000000002,376.7827586206896,9.0,1.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.211306095123291,16417,1814,1.0,8.0,1.9087499999999409,4.347040816326531
5,0,1.0,60.11750000000001,1.9087499999999409,372.385,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.292724847793579,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,383.36,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.2010207176208496,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.4020910263061523,16417,1814,no_sol,no_sol,no_sol,no_sol
5,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.549351453781128,16417,1814,1.0,12.0,1.9087499999999409,4.654119901450862
5,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.176265001296997,16417,1814,1.0,12.0,1.9087499999999409,4.654119901450862
5,0,1.0,60.11750000000001,1.9087499999999409,371.95,82.84300000000007,5.748874999999984,373.5427118644069,1.0,1.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.049699783325195,16417,1814,1.0,2.0,1.9087499999999409,4.258425925925914
5,0,1.0,60.11750000000001,1.9087499999999409,368.15,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,1.246283769607544,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.95182926829261,11.849756097560972,315.80780487804867,11.0,1.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,28422.463067770004,1.2022151947021484,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.82810126582281,11.249113924050633,326.2225,10.0,1.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,28422.463067770004,1.1982731819152832,16417,1814,1.0,8.0,1.9087499999999409,4.591475071041073
5,0,1.0,60.11750000000001,1.9087499999999409,360.47,84.26976744186044,13.67709302325581,300.76439189189176,14.0,1.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,28422.463067770004,1.1992709636688232,16417,1814,1.0,12.0,1.9087499999999409,4.867292890838368
5,0,1.0,60.11750000000001,1.9087499999999409,369.57,84.26976744186044,13.67709302325581,300.76439189189176,14.0,1.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,28422.463067770004,1.195054292678833,16417,1814,1.0,12.0,1.9087499999999409,4.867292890838368
5,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.16175675675676,7.583378378378379,425.23,4.0,1.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,28422.463067770004,1.2042217254638672,16417,1814,1.0,4.0,1.9087499999999409,4.411484537422037
5,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,28422.463067770004,1.202106475830078,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.60563218390806,10.018850574712644,400.4905797101447,8.0,1.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,28422.463067770004,1.2300002574920654,16417,1814,1.0,8.0,1.9087499999999409,4.089326765188834
5,0,1.0,60.11750000000001,1.9087499999999409,367.3,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,28422.463067770004,1.2167062759399414,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,363.53,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,28422.463067770004,1.2153706550598145,16417,1814,1.0,12.0,1.9087499999999409,4.654119901450862
5,0,1.0,60.11750000000001,1.9087499999999409,369.57,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,28422.463067770004,1.2612905502319336,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.95182926829261,11.849756097560972,404.5064516129033,11.0,1.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,28422.463067770004,1.2357356548309326,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.16175675675676,7.583378378378379,348.9169411764707,4.0,1.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,1.263214111328125,16417,1814,1.0,4.0,1.9087499999999409,4.411484537422037
5,0,1.0,60.11750000000001,1.9087499999999409,388.4173684210526,83.95182926829261,11.849756097560972,332.34459459459475,11.0,1.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,1.277293682098389,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.4040207862854004,16417,1814,no_sol,no_sol,no_sol,no_sol
5,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0130021572113037,16417,1814,no_sol,no_sol,no_sol,no_sol
5,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.0130016803741455,16417,1814,no_sol,no_sol,no_sol,no_sol
5,0,1.0,60.11750000000001,1.9087499999999409,368.07,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,1.72611403465271,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,364.28,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,1.248936414718628,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
5,0,1.0,60.11750000000001,1.9087499999999409,368.366,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,1.1961827278137207,16417,1814,1.0,8.0,1.9087499999999409,4.8366351418616205
8,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.71837499999997,10.650250000000002,326.2225,9.0,1.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.2082741260528564,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
8,0,1.0,60.11750000000001,1.9087499999999409,360.44,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.2222797870635986,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,369.57,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.289381504058838,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.71837499999997,10.650250000000002,376.7827586206896,9.0,1.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.1999351978302002,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
8,0,1.0,60.11750000000001,1.9087499999999409,372.385,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.2046961784362793,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,383.36,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.2119896411895752,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.4020910263061523,16417,1814,no_sol,no_sol,no_sol,no_sol
8,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.5643301010131836,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.2021257877349854,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,371.95,82.84300000000007,5.748874999999984,373.5427118644069,1.0,1.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.1492648124694824,16417,1814,1.0,1.0,1.9087499999999409,5.748874999999984
8,0,1.0,60.11750000000001,1.9087499999999409,368.15,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,28422.463067770004,1.2862963676452637,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,85.12773333333335,19.0632,304.9409302325579,23.0,1.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,28422.463067770004,1.257781982421875,16417,1814,1.0,8.0,1.9087499999999409,7.780897959183671
8,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.71837499999997,10.650250000000002,326.2225,9.0,1.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,28422.463067770004,1.2157068252563477,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
8,0,1.0,60.11750000000001,1.9087499999999409,360.47,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,28422.463067770004,1.234480619430542,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,369.57,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,28422.463067770004,1.266289472579956,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.16175675675676,7.583378378378379,425.23,4.0,1.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,28422.463067770004,1.2881371974945068,16417,1814,1.0,1.0,1.9087499999999409,7.583378378378379
8,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,28422.463067770004,1.2092764377593994,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,83.60563218390806,10.018850574712644,400.4905797101447,8.0,1.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,28422.463067770004,1.236696720123291,16417,1814,1.0,2.0,1.9087499999999409,7.42137079608344
8,0,1.0,60.11750000000001,1.9087499999999409,367.3,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,28422.463067770004,1.217294454574585,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,363.53,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,28422.463067770004,1.2899725437164309,16417,1814,1.0,4.0,1.9087499999999409,7.607919748520709
8,0,1.0,60.11750000000001,1.9087499999999409,369.57,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,28422.463067770004,1.1968748569488523,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,380.115,83.71837499999997,10.650250000000002,404.5064516129033,9.0,1.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,28422.463067770004,1.2712862491607666,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
8,0,1.0,60.11750000000001,1.9087499999999409,376.4150000000001,85.12773333333335,19.0632,334.99615384615385,23.0,1.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,28422.463067770004,1.2438461780548096,16417,1814,1.0,8.0,1.9087499999999409,7.780897959183671
8,0,1.0,60.11750000000001,1.9087499999999409,388.4173684210526,83.95182926829261,11.849756097560972,332.34459459459475,11.0,1.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,28422.463067770004,1.2554223537445068,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.37602245646727,28422.463067770004,0.4092097282409668,16417,1814,no_sol,no_sol,no_sol,no_sol
8,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,28422.463067770004,0.0120031833648681,16417,1814,no_sol,no_sol,no_sol,no_sol
8,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,28422.463067770004,0.0130035877227783,16417,1814,no_sol,no_sol,no_sol,no_sol
8,0,1.0,60.11750000000001,1.9087499999999409,368.07,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,28422.463067770004,1.7513978481292725,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,364.28,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,28422.463067770004,1.3330743312835691,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
8,0,1.0,60.11750000000001,1.9087499999999409,368.366,83.95182926829261,11.849756097560972,326.84643999999946,11.0,1.0,266.50625,273.8953361583049,315.028125,164.58755882959193,28422.463067770004,1.275287628173828,16417,1814,1.0,4.0,1.9087499999999409,6.893367729831142
10,0,1.0,60.11750000000001,1.9087499999999409,364.16,83.71837499999997,10.650250000000002,326.2225,9.0,1.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,28422.463067770004,1.256704330444336,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
10,0,1.0,60.11750000000001,1.9087499999999409,360.44,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,28422.463067770004,1.3866169452667236,16417,1814,1.0,2.0,1.9087499999999409,9.687464387464386
10,0,1.0,60.11750000000001,1.9087499999999409,369.57,84.17166666666668,13.078076923076924,300.76439189189176,13.0,1.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,28422.463067770004,1.2932960987091064,16417,1814,1.0,2.0,1.9087499999999409,9.687464387464386
10,0,1.0,60.11750000000001,1.9087499999999409,375.96818181818185,83.71837499999997,10.650250000000002,376.7827586206896,9.0,1.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,28422.463067770004,1.2563204765319824,16417,1814,1.0,2.0,1.9087499999999409,7.889074074074075
10,0,1.0,60.11750000000001,1.9087499999999409,372.385,83.95182926829301,11.849756097560991,321.5022580645161,10.99999999999985,1.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,28422.463067770004,1.2588021755218506,16417,1814,1.0,2.0,1.9087499999999409,8.777597109304438
10,0,1.0,60.11750000000001,1.9087499999999409,383.36,83.95182926829261,11.849756097560972,321.5022580645161,11.0,1.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,28422.463067770004,1.212791919708252,16417,1814,1.0,2.0,1.9087499999999409,8.777597109304423
10,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,28422.463067770004,0.4045474529266357,16417,1814,no_sol,no_sol,no_sol,no_sol
10,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,28422.463067770004,1.5389437675476074,16417,1814,1.0,2.0,1.9087499999999409,9.687464387464386
10,0,1.0,60.11750000000001,1.9087499999999409,413.0,84.17166666666668,13.078076923076924,545.5299999999999,13.0,1.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,28422.463067770004,1.2111971378326416,16417,1814,1.0,2.0,1.9087499999999409,9.687464387464386
10,0,1.0,60.11750000000001,1.9087499999999409,371.95,82.84300000000007,5.748874999999984,373.5427118644069,1.0,1.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,28422.463067770004,1.0734877586364746,16417,1814,1.0,1.0,1.9087499999999409,5.748874999999984
