time_less_than,mem_less_than,b_ANTICIPATE,b_CONTINGENCY,y_ANTICIPATE_memAvg(MB),y_ANTICIPATE_time(sec),y_ANTICIPATE_sol(keuro),y_CONTINGENCY_memAvg(MB),y_CONTINGENCY_time(sec),y_CONTINGENCY_sol(keuro),y_nTraces,y_nScenarios,y_PV_mean,y_PV_std,y_Load_mean,y_Load_std,embedding_time,solve_time,#constraints,#variables
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,98.49062275886536,1.0252585411071775,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,98.49062275886536,0.8701045513153076,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,98.49062275886536,0.8180022239685059,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,98.49062275886536,0.8842861652374268,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,98.49062275886536,0.8416609764099121,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,98.49062275886536,1.0273540019989014,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,98.49062275886536,1.0219049453735352,17664,1928
no,100,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,266.50625,273.89533615830493,315.028125,164.5875588295919,98.49062275886536,1.0172717571258545,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,352.6135294117646,88.94467532467529,65.04909090909092,296.5314285714289,100.0,9.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,98.49062275886536,1.4213829040527344,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,360.44,84.1716666666667,13.078076923076924,293.7309677419356,13.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555304,98.49062275886536,1.2174923419952393,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,369.57,88.94467532467529,65.04909090909092,307.32894736842115,100.0,1.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,98.49062275886536,1.3125221729278564,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,375.84000000000015,88.94467532467529,65.04909090909092,347.7529577464788,100.0,1.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,98.49062275886536,1.1775801181793213,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,360.2822222222221,88.94467532467529,65.04909090909092,297.8375,100.0,9.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,98.49062275886536,1.2720167636871338,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,385.2350000000001,88.3555681818182,59.470681818181816,300.27,90.0,1.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,98.49062275886536,1.2531230449676514,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,98.49062275886536,0.8542277812957764,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,98.49062275886536,0.8435678482055664,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,98.49062275886536,0.8542897701263428,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,371.95,88.94467532467529,65.04909090909092,326.8413157894736,100.0,1.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,98.49062275886536,1.2442471981048584,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,357.22199999999987,88.94467532467529,65.04909090909092,293.9483333333334,100.0,9.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,98.49062275886536,1.281337022781372,17664,1928
no,150,0,1.0,65.97842105263156,3.0894736842105264,366.588,88.3555681818182,59.470681818181816,296.5314285714289,90.0,2.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,98.49062275886536,1.3409261703491209,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,352.6135294117646,88.94467532467529,65.04909090909092,296.5314285714289,100.0,9.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,98.49062275886536,1.3682987689971924,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,360.44,84.1716666666667,13.078076923076924,310.11181818181825,13.0,1.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,98.49062275886536,1.3689227104187012,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,369.57,88.94467532467529,65.04909090909092,307.32894736842115,100.0,1.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,98.49062275886536,1.3879199028015137,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,366.3837681159417,88.94467532467529,65.04909090909092,361.21,100.0,9.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,98.49062275886536,1.201643705368042,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,385.2350000000001,88.3555681818182,59.470681818181816,311.1599999999998,90.0,1.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,98.49062275886536,1.2737743854522705,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,377.94857142857137,84.1716666666667,13.078076923076924,332.7401351351352,13.0,1.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,98.49062275886536,1.2115013599395752,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,367.685,88.3555681818182,59.470681818181816,306.46,90.0,1.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,98.49062275886536,1.3623254299163818,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,349.78142857142853,84.1716666666667,13.078076923076924,310.11181818181825,13.0,9.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,98.49062275886536,1.3689918518066406,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,373.16,88.94467532467529,65.04909090909092,300.0325,100.0,1.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,98.49062275886536,1.317133903503418,17664,1928
no,150,1.0,0,101.99112499999997,13.029999999999996,366.3837681159417,88.94467532467529,65.04909090909092,370.59,100.0,9.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,98.49062275886536,1.286705493927002,17664,1928
no,150,0,1.0,72.07368421052631,4.321052631578946,366.3837681159417,88.3555681818182,59.470681818181816,311.1599999999998,90.0,3.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,98.49062275886536,1.255983591079712,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,373.28545454545434,88.94467532467529,65.04909090909092,312.0774468085105,100.0,9.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,98.49062275886536,1.1994991302490234,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,98.49062275886536,0.8895330429077148,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,98.49062275886536,0.8579988479614258,17664,1928
no,150,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,98.49062275886536,0.8116505146026611,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,367.685,88.3555681818182,59.470681818181816,312.67,90.0,1.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,98.49062275886536,1.2986462116241455,17664,1928
no,150,0,1.0,101.99112499999997,13.029999999999996,349.78142857142853,83.95182926829261,11.849756097560974,321.48712,11.0,9.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,98.49062275886536,1.2781174182891846,17664,1928
no,150,0,1.0,60.11750000000001,1.9087500000000008,373.16,88.94467532467529,65.04909090909092,315.16125,100.0,1.0,266.50625,273.89533615830493,315.028125,164.5875588295919,98.49062275886536,1.289715051651001,17664,1928
no,200,0.0,1.0,83.82397590361447,7.039759036144575,352.61352941176483,88.94467532467529,65.04909090909092,296.5314285714289,100.0,4.999999999999998,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,98.49062275886536,1.3524332046508791,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,360.44,84.1716666666667,13.078076923076924,293.7309677419356,13.0,1.0,262.66770833333334,270.722787757911,310.025,159.83073859555304,98.49062275886536,1.199547529220581,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,347.6965217391304,88.94467532467529,65.04909090909092,307.32894736842115,100.0,27.0,263.81875,271.12750010853597,311.83958333333334,162.92226832601204,98.49062275886536,1.39149808883667,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,355.27153846153846,88.94467532467529,65.04909090909092,347.7529577464788,100.0,27.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155423,98.49062275886536,1.2517077922821045,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,372.385,88.94467532467529,65.04909090909092,297.8375,100.0,1.0,270.70520833333336,279.0127044485727,319.5135416666667,164.72705683682707,98.49062275886536,1.1758441925048828,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,385.235,88.94467532467529,65.04909090909092,300.27,100.0,1.0,271.88958333333335,279.4281923556743,321.3843750000001,167.9097663975884,98.49062275886536,1.2007029056549072,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,295.090625,304.77359222261384,345.84166666666664,185.27619791513663,98.49062275886536,0.7952606678009033,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,98.49062275886536,0.8325507640838623,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,98.49062275886536,0.8141276836395264,17664,1928
no,200,0,1.0,133.33775000000006,31.66375,353.78333333333336,88.94467532467529,65.04909090909092,326.8413157894736,100.0,18.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,98.49062275886536,1.2774395942687988,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,347.31714285714287,88.94467532467529,65.04909090909092,293.9483333333334,100.0,27.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,98.49062275886536,1.2924060821533203,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,355.31666666666666,88.94467532467529,65.04909090909092,296.5314285714289,100.0,27.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,98.49062275886536,1.2770631313323977,17664,1928
no,200,0.0,1.0,83.82397590361447,7.039759036144575,352.61352941176483,88.94467532467529,65.04909090909092,296.5314285714289,100.0,4.999999999999998,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,98.49062275886536,1.433844804763794,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,360.44,84.1716666666667,13.078076923076924,310.11181818181825,13.0,1.0,262.9375,271.0063053732945,310.34270833333335,159.99631033818122,98.49062275886536,1.394406795501709,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,347.6965217391304,88.94467532467529,65.04909090909092,307.32894736842115,100.0,27.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,98.49062275886536,1.395514965057373,17664,1928
no,200,1.0,0,155.43538461538466,50.17564102564102,357.7457142857142,88.94467532467529,65.04909090909092,361.21,100.0,27.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,98.49062275886536,1.277998447418213,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,385.235,88.3555681818182,59.470681818181816,311.1599999999997,90.0,1.0,272.58020833333336,280.9469636410461,321.73125,165.86233832138478,98.49062275886536,1.330532789230347,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,377.94857142857137,86.35628205128204,24.034102564102557,332.7401351351352,31.0,1.0,273.778125,281.3682189332176,323.6166666666666,169.0708718917077,98.49062275886536,1.2292368412017822,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,367.685,88.3555681818182,59.470681818181816,306.46,90.0,1.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545098,98.49062275886536,1.4591381549835205,17664,1928
no,200,0,1.0,128.23506329113926,27.008860759493675,347.15199999999993,84.1716666666667,13.078076923076924,310.11181818181825,12.999999999999998,16.0,264.81458333333336,272.93997736802817,312.5572916666667,161.1360758701527,98.49062275886536,1.457319974899292,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,351.70833333333337,88.94467532467529,65.04909090909092,300.0325,100.0,27.0,265.96875,273.34187968568625,314.38958333333335,164.25286367313782,98.49062275886536,1.3170826435089111,17664,1928
no,200,1.0,0,155.43538461538466,50.17564102564102,357.7457142857142,88.94467532467529,65.04909090909092,370.59,100.0,27.0,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,98.49062275886536,1.2565979957580566,17664,1928
no,200,0,1.0,155.43538461538466,50.17564102564102,357.7457142857142,88.3555681818182,59.470681818181816,311.15999999999974,90.0,27.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,98.49062275886536,1.3058805465698242,17664,1928
no,200,0.0,1.0,114.78134328358209,18.29850746268657,373.28545454545446,88.94467532467529,65.04909090909092,312.0774468085105,100.0,12.0,274.57708333333335,282.19602874862187,324.5729166666667,169.57505742244757,98.49062275886536,1.1869785785675049,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,249.06770833333331,257.24515969482286,291.90416666666664,156.3760224564673,98.49062275886536,0.8944752216339111,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,98.49062275886536,0.8383302688598633,17664,1928
no,200,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,no_sol,247.6604166666667,254.5271070531121,292.75,152.9459034266691,98.49062275886536,0.8843019008636475,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,367.685,88.3555681818182,59.470681818181816,312.67,90.0,1.0,268.021875,276.81694997293374,314.1177083333333,168.2783990363833,98.49062275886536,1.3372666835784912,17664,1928
no,200,0.0,1.0,65.97842105263156,3.08947368421053,353.06699999999995,83.95182926829261,11.849756097560974,321.48712,11.0,2.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,98.49062275886536,1.3593180179595947,17664,1928
no,200,0,1.0,60.11750000000001,1.9087500000000008,373.16,88.94467532467529,65.04909090909092,315.16125,100.0,1.0,266.50625,273.89533615830493,315.028125,164.5875588295919,98.49062275886536,1.2287490367889404,17664,1928
